Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002284,Male,No,0,Not Graduate,No,3958,1567,113,120,1,Rural,Y
LP002434,Male,Yes,2,Not Graduate,No,5108,0,112,120,0,Rural,Y
LP002648,Male,Yes,0,Graduate,No,2207,7358,63,240,0,Semiurban,N
LP001098,Male,Yes,0,Graduate,No,2874,1567,122,240,1,Semiurban,Y
LP001915,Male,Yes,2,Graduate,No,2304,1055,83,180,1,Urban,Y
LP002637,Male,No,0,Not Graduate,No,3831,1276,91,120,0,Rural,N
LP002361,Male,Yes,0,Graduate,No,2053,1767,93,120,1,Urban,Y
LP001954,Female,Yes,1,Graduate,No,4830,0,139,240,1,Urban,Y
LP002002,Female,No,0,Graduate,No,2740,0,72,120,1,Semiurban,Y
LP002390,Male,No,0,Graduate,No,3286,0,104,360,1,Urban,Y
LP001473,Male,No,0,Graduate,No,1981,1851,75,360,0,Urban,Y
LP001345,Male,Yes,2,Not Graduate,No,3804,3273,125,360,1,Urban,Y
LP001888,Female,No,0,Graduate,No,2869,0,30,120,0,Urban,Y
LP001715,Male,Yes,3+,Not Graduate,Yes,5592,0,120,240,0,Rural,Y
LP001384,Male,Yes,3+,Not Graduate,No,2236,788,81,240,0,Semiurban,Y
LP001811,Male,Yes,0,Not Graduate,No,3207,4052,118,120,0,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2481,0,58,240,1,Semiurban,Y
LP001994,Female,No,0,Graduate,No,1933,1781,120,120,0,Urban,N
LP001572,Male,Yes,0,Graduate,No,9078,0,59,240,1,Urban,Y
LP001265,Female,No,0,Graduate,No,3846,0,111,240,0,Semiurban,Y
LP002429,Male,Yes,1,Graduate,Yes,3408,1005,129,180,1,Rural,Y
LP002493,Male,No,0,Graduate,No,4469,0,89,180,0,Semiurban,N
LP001367,Male,Yes,1,Graduate,No,2808,1182,97,240,0,Urban,Y
LP001138,Male,Yes,1,Graduate,No,5824,0,38,180,1,Urban,Y
LP001639,Female,Yes,0,Graduate,No,4187,0,113,240,0,Semiurban,Y
LP001702,Male,No,0,Graduate,No,3412,0,119,180,1,Semiurban,N
LP001900,Male,Yes,1,Graduate,No,2550,1557,117,120,0,Semiurban,Y
LP001245,Male,Yes,2,Not Graduate,Yes,1695,1747,107,360,1,Semiurban,Y
LP002720,Male,Yes,3+,Graduate,No,5159,0,94,180,0,Urban,Y
LP002449,Male,Yes,0,Graduate,No,2199,2612,80,180,1,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,3903,0,43,240,1,Rural,Y
LP002180,Male,No,0,Graduate,Yes,7022,0,131,120,1,Rural,Y
LP001520,Male,Yes,0,Graduate,No,5349,839,139,120,0,Semiurban,Y
LP001131,Male,Yes,0,Graduate,No,4015,2171,122,240,0,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2557,0,68,360,1,Semiurban,Y
LP002953,Male,Yes,3+,Graduate,No,5777,0,102,360,1,Urban,Y
LP002161,Female,No,1,Graduate,No,4436,0,75,360,0,Semiurban,N
LP002288,Male,Yes,2,Not Graduate,No,3015,0,44,240,0,Urban,N
LP002318,Female,No,1,Not Graduate,Yes,3465,0,57,360,0,Semiurban,N
LP001489,Female,Yes,0,Graduate,No,4502,0,79,240,1,Rural,N
LP001572,Male,Yes,0,Graduate,No,6851,0,85,180,0,Urban,Y
LP001493,Male,Yes,2,Not Graduate,No,4486,1524,149,240,1,Rural,N
LP001836,Female,No,2,Graduate,No,3110,0,149,360,0,Urban,N
LP001032,Male,No,0,Graduate,No,4674,0,135,180,0,Urban,Y
LP002337,Female,No,0,Graduate,No,2995,0,57,360,1,Urban,Y
LP002868,Male,Yes,2,Graduate,No,3188,481,98,180,0,Urban,Y
LP002266,Male,Yes,2,Graduate,No,2916,1625,102,360,1,Urban,Y
LP002387,Male,Yes,0,Graduate,No,2533,2484,135,120,1,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,3543,0,71,180,0,Semiurban,N
LP001275,Male,Yes,1,Graduate,No,4672,0,50,360,1,Urban,Y
LP001720,Male,Yes,3+,Not Graduate,No,3480,988,94,360,0,Semiurban,Y
LP002670,Female,Yes,2,Graduate,No,2005,1759,122,360,0,Semiurban,Y
LP001507,Male,Yes,0,Graduate,No,2741,1998,117,240,0,Semiurban,Y
LP002142,Female,Yes,0,Graduate,Yes,5128,0,89,180,1,Rural,N
LP001814,Male,Yes,2,Graduate,No,11527,0,108,180,1,Urban,Y
LP001384,Male,Yes,3+,Not Graduate,No,1858,854,115,240,0,Semiurban,Y
LP001560,Male,Yes,0,Not Graduate,No,1969,1272,101,120,1,Semiurban,Y
LP001636,Male,Yes,0,Graduate,No,4164,0,71,360,0,Semiurban,Y
LP002484,Male,Yes,3+,Graduate,No,9351,0,121,180,0,Urban,Y
LP002600,Male,Yes,1,Graduate,Yes,2921,0,103,180,0,Semiurban,Y
LP001579,Male,No,0,Graduate,No,2399,0,59,180,1,Semiurban,N
LP001925,Female,No,0,Graduate,Yes,2932,1731,92,180,1,Semiurban,N
LP002131,Male,Yes,2,Not Graduate,No,3186,2042,123,360,1,Urban,Y
LP002500,Male,Yes,3+,Not Graduate,No,2624,1715,71,240,1,Urban,N
LP002098,Male,No,0,Graduate,No,3243,0,101,180,1,Semiurban,Y
LP002517,Male,Yes,1,Not Graduate,No,3222,1512,104,360,1,Rural,N
LP001327,Female,Yes,0,Graduate,No,2520,2183,136,360,0,Semiurban,Y
LP002347,Male,Yes,0,Graduate,No,2983,1357,129,240,1,Semiurban,Y
LP002836,Male,No,0,Graduate,No,2635,0,77,360,1,Urban,Y
LP002705,Male,Yes,0,Graduate,No,3033,0,102,360,0,Semiurban,Y
LP001841,Male,No,0,Not Graduate,Yes,2780,1794,91,180,0,Rural,Y
LP002692,Male,Yes,3+,Graduate,Yes,5881,1543,111,120,1,Rural,Y
LP002345,Male,Yes,0,Graduate,No,897,2593,121,360,1,Rural,Y
LP002347,Male,Yes,0,Graduate,No,2962,1216,142,240,1,Semiurban,Y
LP002224,Male,No,0,Graduate,No,2770,0,72,240,1,Urban,N
LP001514,Female,Yes,0,Graduate,No,2035,3699,101,360,0,Semiurban,Y
LP001750,Male,Yes,0,Graduate,No,7133,0,123,240,0,Semiurban,Y
LP001693,Female,No,0,Graduate,No,2993,0,72,120,1,Urban,Y
LP001720,Male,Yes,3+,Not Graduate,No,3896,804,102,180,1,Semiurban,Y
LP002585,Male,Yes,0,Graduate,No,3758,2364,120,240,1,Rural,N
LP002587,Male,Yes,0,Not Graduate,No,2771,1634,107,120,0,Rural,Y
LP001119,Male,No,0,Graduate,No,3943,0,73,120,1,Urban,N
LP002379,Male,No,0,Graduate,No,6755,0,96,180,1,Rural,N
LP001904,Male,Yes,0,Graduate,No,3030,1246,84,180,1,Urban,Y
LP001608,Male,Yes,2,Graduate,No,1992,1430,71,180,1,Rural,Y
LP002840,Female,No,0,Graduate,No,2213,0,9,240,0,Urban,N
LP001385,Male,No,0,Graduate,No,4746,0,135,240,1,Urban,Y
LP002236,Male,Yes,2,Graduate,No,4145,0,90,360,0,Urban,N
LP002587,Male,Yes,0,Not Graduate,No,2927,1674,107,240,0,Rural,Y
LP002004,Male,No,0,Not Graduate,No,2973,2644,118,120,0,Semiurban,Y
LP002455,Male,Yes,2,Graduate,No,4532,0,96,360,0,Semiurban,Y
LP002287,Female,No,0,Graduate,No,1602,1555,90,180,0,Semiurban,N
LP002377,Female,No,1,Graduate,Yes,8367,0,145,120,1,Semiurban,Y
LP001068,Male,Yes,0,Graduate,No,2674,2164,120,240,1,Semiurban,Y
LP001245,Male,Yes,2,Not Graduate,Yes,1846,1950,102,120,1,Semiurban,Y
LP001206,Male,Yes,3+,Graduate,No,2880,0,89,240,0,Urban,Y
LP002603,Female,No,0,Graduate,No,665,3382,106,180,0,Rural,Y
LP001900,Male,Yes,1,Graduate,No,2651,2141,121,360,0,Semiurban,Y
LP002643,Male,Yes,2,Graduate,No,3078,1972,135,240,1,Urban,Y
LP002926,Male,Yes,2,Graduate,Yes,2813,0,112,180,0,Semiurban,N
LP001518,Male,Yes,1,Graduate,No,1588,1412,29,360,0,Urban,Y
LP001029,Male,No,0,Graduate,No,1937,2634,104,360,1,Rural,N
LP001692,Female,No,0,Not Graduate,No,4549,0,114,120,1,Semiurban,Y
LP002978,Female,No,0,Graduate,No,3240,0,71,120,0,Rural,Y
LP002648,Male,Yes,0,Graduate,No,2159,7024,63,240,1,Semiurban,N
LP002288,Male,Yes,2,Not Graduate,No,2707,0,40,240,0,Urban,N
LP001924,Male,No,0,Graduate,No,3240,2911,95,360,1,Rural,Y
LP001664,Male,No,0,Graduate,No,3472,0,122,240,0,Rural,Y
LP001636,Male,Yes,0,Graduate,No,4500,0,79,180,1,Semiurban,Y
LP001532,Male,Yes,2,Not Graduate,No,2135,0,108,240,1,Rural,N
LP002449,Male,Yes,0,Graduate,No,2765,2563,108,240,0,Rural,Y
LP001003,Male,Yes,1,Graduate,No,4371,1357,111,360,0,Rural,N
LP001963,Male,Yes,1,Graduate,No,1879,2525,102,360,1,Urban,N
LP001155,Female,Yes,0,Not Graduate,No,1873,1744,103,180,0,Semiurban,Y
LP001197,Male,Yes,0,Graduate,No,3613,1953,151,180,0,Rural,N
LP001896,Male,Yes,2,Graduate,No,3771,0,100,120,0,Semiurban,Y
LP002002,Female,No,0,Graduate,No,3184,0,92,240,0,Semiurban,Y
LP002505,Male,Yes,0,Graduate,No,3399,2703,118,180,0,Urban,N
LP002366,Male,Yes,0,Graduate,No,2698,4025,113,120,0,Rural,Y
LP001994,Female,No,0,Graduate,No,2394,2210,96,120,0,Urban,N
LP001013,Male,Yes,0,Not Graduate,No,2224,1362,87,240,0,Urban,Y
LP002536,Male,Yes,3+,Not Graduate,No,3178,0,112,120,1,Rural,Y
LP002244,Male,Yes,0,Graduate,No,2615,2730,141,240,0,Urban,Y
LP002239,Male,No,0,Not Graduate,No,2212,1749,126,360,0,Semiurban,Y
LP001195,Male,Yes,0,Graduate,No,2153,1453,104,180,1,Semiurban,Y
LP001954,Female,Yes,1,Graduate,No,4381,0,123,240,0,Urban,Y
LP002361,Male,Yes,0,Graduate,No,1983,1775,75,180,0,Urban,Y
LP001279,Male,No,0,Graduate,No,2306,3094,141,240,1,Semiurban,Y
LP001228,Male,No,0,Not Graduate,No,3079,2079,124,180,0,Urban,N
LP001824,Male,Yes,1,Graduate,No,2588,1998,115,180,0,Semiurban,Y
LP001606,Male,Yes,0,Graduate,No,3693,1698,129,120,1,Rural,Y
LP002868,Male,Yes,2,Graduate,No,3376,439,109,120,0,Urban,Y
LP001813,Male,No,0,Graduate,Yes,5795,5694,127,240,0,Urban,N
LP001894,Male,Yes,0,Graduate,No,2429,2277,147,120,0,Semiurban,Y
LP002284,Male,No,0,Not Graduate,No,3703,1685,91,240,0,Rural,Y
LP001813,Male,No,0,Graduate,Yes,5496,4175,109,240,0,Urban,N
LP002836,Male,No,0,Graduate,No,3420,0,66,240,1,Urban,Y
LP001722,Male,Yes,0,Graduate,No,168,1546,142,360,0,Rural,N
LP002035,Male,Yes,2,Graduate,No,2978,0,128,120,0,Semiurban,Y
LP002936,Male,Yes,0,Graduate,No,3771,3365,183,120,0,Rural,Y
LP001765,Male,Yes,1,Graduate,No,2154,2143,123,120,0,Semiurban,Y
LP001205,Male,Yes,0,Graduate,No,2445,4019,91,120,0,Urban,Y
LP001532,Male,Yes,2,Not Graduate,No,2055,0,115,360,0,Rural,N
LP002484,Male,Yes,3+,Graduate,No,8067,0,127,240,1,Urban,Y
LP002225,Male,Yes,2,Graduate,No,6127,0,134,360,0,Urban,Y
LP002366,Male,Yes,0,Graduate,No,2635,4692,101,180,0,Rural,Y
LP002126,Male,Yes,3+,Not Graduate,No,2310,0,74,180,0,Semiurban,Y
LP001333,Male,Yes,0,Graduate,No,1688,1060,46,240,0,Semiurban,Y
LP001807,Male,Yes,2,Graduate,Yes,5556,1210,128,120,0,Rural,Y
LP001800,Male,Yes,1,Not Graduate,No,2391,1993,155,120,0,Urban,N
LP001199,Male,Yes,2,Not Graduate,No,3455,2900,139,180,0,Urban,Y
LP002068,Male,No,0,Graduate,No,5116,0,127,240,1,Rural,Y
LP002720,Male,Yes,3+,Graduate,No,4759,0,101,120,1,Urban,Y
LP001578,Male,Yes,0,Graduate,No,2514,3132,125,240,1,Rural,Y
LP002098,Male,No,0,Graduate,No,2819,0,88,120,0,Semiurban,Y
LP002281,Male,Yes,0,Graduate,No,2682,1459,97,240,0,Urban,Y
LP002318,Female,No,1,Not Graduate,Yes,3799,0,67,240,0,Semiurban,N
LP001197,Male,Yes,0,Graduate,No,3230,2398,129,120,1,Rural,N
LP002086,Female,Yes,0,Graduate,No,4262,2191,129,180,0,Urban,N
LP001888,Female,No,0,Graduate,No,2928,0,32,360,1,Urban,Y
LP001112,Female,Yes,0,Graduate,No,3851,1545,139,240,1,Semiurban,Y
LP001871,Female,No,0,Graduate,No,7408,0,114,120,0,Rural,Y
LP001430,Female,No,0,Graduate,No,4101,0,44,180,1,Semiurban,Y
LP002600,Male,Yes,1,Graduate,Yes,2247,0,88,180,1,Semiurban,Y
LP001098,Male,Yes,0,Graduate,No,3479,1564,121,240,1,Semiurban,Y
LP002587,Male,Yes,0,Not Graduate,No,2574,1588,101,180,1,Rural,Y
LP001345,Male,Yes,2,Not Graduate,No,3781,3406,136,120,0,Urban,Y
LP001146,Female,Yes,0,Graduate,No,2787,4054,122,360,1,Urban,N
LP002114,Female,No,0,Graduate,No,4076,0,77,240,1,Semiurban,Y
LP001699,Male,No,0,Graduate,No,2434,0,63,360,0,Urban,Y
LP001560,Male,Yes,0,Not Graduate,No,2073,939,94,180,1,Semiurban,Y
LP002659,Male,Yes,3+,Graduate,No,3739,3380,166,180,1,Rural,Y
LP002296,Male,No,0,Not Graduate,No,2496,0,75,180,1,Rural,N
LP001750,Male,Yes,0,Graduate,No,6827,0,139,180,1,Semiurban,Y
LP001653,Male,No,0,Not Graduate,No,4755,0,54,180,0,Rural,Y
LP001131,Male,Yes,0,Graduate,No,4212,2206,132,120,0,Semiurban,Y
LP002300,Female,No,0,Not Graduate,No,1953,0,51,360,1,Semiurban,Y
LP001473,Male,No,0,Graduate,No,1757,1853,66,180,1,Urban,Y
LP001974,Female,No,0,Graduate,No,4956,0,135,240,1,Rural,Y
LP001691,Male,Yes,2,Not Graduate,No,4212,0,134,180,0,Semiurban,Y
LP001384,Male,Yes,3+,Not Graduate,No,2223,802,102,120,0,Semiurban,Y
LP002053,Male,Yes,3+,Graduate,No,5034,177,127,360,0,Semiurban,Y
LP001800,Male,Yes,1,Not Graduate,No,2681,2066,105,180,1,Urban,N
LP001904,Male,Yes,0,Graduate,No,3398,1067,83,120,0,Urban,Y
LP002738,Male,No,2,Graduate,No,3700,0,104,120,0,Semiurban,Y
LP002936,Male,Yes,0,Graduate,No,3905,2854,140,360,1,Rural,Y
LP001030,Male,Yes,2,Graduate,No,1261,1097,15,180,1,Urban,Y
LP001194,Male,Yes,2,Graduate,No,2739,1271,99,360,1,Semiurban,Y
LP001489,Female,Yes,0,Graduate,No,4073,0,95,180,1,Rural,N
LP001586,Male,Yes,3+,Not Graduate,No,3200,0,81,360,0,Rural,N
LP001482,Male,Yes,0,Graduate,Yes,3028,0,22,360,1,Semiurban,Y
LP001120,Male,No,0,Graduate,No,1946,1161,47,120,0,Urban,Y
LP001926,Male,Yes,0,Graduate,No,4666,1780,140,360,0,Rural,Y
LP001245,Male,Yes,2,Not Graduate,Yes,1875,1875,97,180,0,Semiurban,Y
LP002211,Male,Yes,0,Graduate,No,5245,848,135,240,1,Urban,Y
LP001008,Male,No,0,Graduate,No,6566,0,163,180,1,Urban,Y
LP001606,Male,Yes,0,Graduate,No,3153,2003,126,180,0,Rural,Y
LP001813,Male,No,0,Graduate,Yes,6703,4253,125,240,1,Urban,N
LP002505,Male,Yes,0,Graduate,No,4930,2067,120,360,1,Urban,N
LP002453,Male,No,0,Graduate,Yes,6362,0,93,240,1,Semiurban,Y
LP002345,Male,Yes,0,Graduate,No,1049,3136,130,360,0,Rural,Y
LP002953,Male,Yes,3+,Graduate,No,5777,0,102,120,1,Urban,Y
LP002877,Male,Yes,1,Graduate,No,1558,2046,122,360,0,Rural,Y
LP002151,Male,Yes,1,Graduate,No,3876,0,59,120,0,Urban,N
LP002840,Female,No,0,Graduate,No,2689,0,9,180,0,Urban,N
LP002434,Male,Yes,2,Not Graduate,No,4917,0,87,360,0,Rural,Y
LP001778,Male,Yes,1,Graduate,No,2923,1740,148,360,1,Semiurban,Y
LP001194,Male,Yes,2,Graduate,No,2751,1105,107,240,1,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2435,0,82,120,1,Semiurban,Y
LP001241,Female,No,0,Graduate,No,4300,0,136,120,0,Semiurban,N
LP001043,Male,Yes,0,Not Graduate,No,8225,0,98,240,1,Urban,N
LP002151,Male,Yes,1,Graduate,No,3360,0,58,180,0,Urban,N
LP002648,Male,Yes,0,Graduate,No,2337,6541,68,240,0,Semiurban,N
LP001736,Male,Yes,0,Graduate,No,2223,0,56,240,0,Urban,N
LP002459,Male,Yes,0,Graduate,No,3796,0,111,240,0,Urban,Y
LP001868,Male,No,0,Graduate,No,2189,2683,135,240,1,Semiurban,Y
LP001639,Female,Yes,0,Graduate,No,3732,0,105,120,0,Semiurban,Y
LP001038,Male,Yes,0,Not Graduate,No,5427,0,123,360,1,Rural,N
LP002792,Male,Yes,1,Graduate,No,6471,1125,28,360,1,Semiurban,Y
LP002619,Male,Yes,0,Not Graduate,No,4247,1480,113,240,0,Semiurban,Y
LP001798,Male,Yes,2,Graduate,No,6387,3714,106,360,1,Rural,Y
LP002143,Female,Yes,0,Graduate,No,1973,496,112,360,1,Semiurban,Y
LP002407,Female,Yes,0,Not Graduate,Yes,6417,0,150,240,0,Rural,Y
LP002314,Female,No,0,Not Graduate,No,2153,0,56,240,0,Rural,Y
LP001518,Male,Yes,1,Graduate,No,1659,1488,25,240,1,Urban,Y
LP002086,Female,Yes,0,Graduate,No,4746,2340,109,180,0,Urban,N
LP002603,Female,No,0,Graduate,No,637,3563,122,360,0,Rural,Y
LP002472,Male,No,2,Graduate,No,5002,0,119,180,0,Rural,Y
LP001778,Male,Yes,1,Graduate,No,2873,1993,157,360,1,Semiurban,Y
LP001431,Female,No,0,Graduate,No,2138,9473,146,180,1,Semiurban,Y
LP002484,Male,Yes,3+,Graduate,No,5584,0,143,120,0,Urban,Y
LP001872,Male,No,0,Graduate,Yes,4893,0,133,240,1,Semiurban,Y
LP001195,Male,Yes,0,Graduate,No,2288,1565,86,360,1,Semiurban,Y
LP002443,Male,Yes,2,Graduate,No,3326,1480,155,240,0,Rural,N
LP002841,Male,Yes,0,Graduate,No,3344,2316,95,180,0,Urban,N
LP001528,Male,No,0,Graduate,No,7122,0,133,180,0,Rural,N
LP001029,Male,No,0,Graduate,No,2020,2483,91,240,1,Rural,N
LP002347,Male,Yes,0,Graduate,No,3481,1404,138,180,1,Semiurban,Y
LP002187,Male,No,0,Graduate,No,2250,0,112,120,1,Semiurban,N
LP001931,Female,No,0,Graduate,No,2861,0,129,240,1,Semiurban,Y
LP002187,Male,No,0,Graduate,No,1957,0,94,360,0,Semiurban,N
LP001716,Male,Yes,0,Graduate,No,3301,2656,147,180,0,Urban,Y
LP002368,Male,Yes,2,Graduate,No,6619,0,143,360,0,Semiurban,Y
LP001520,Male,Yes,0,Graduate,No,4876,788,112,240,0,Semiurban,Y
LP001711,Male,Yes,3+,Graduate,No,3189,1434,121,120,0,Semiurban,N
LP001924,Male,No,0,Graduate,No,3346,3255,86,240,0,Rural,Y
LP002836,Male,No,0,Graduate,No,3716,0,71,240,1,Urban,Y
LP002455,Male,Yes,2,Graduate,No,3579,0,95,120,0,Semiurban,Y
LP001259,Male,Yes,1,Graduate,Yes,1160,2780,109,240,1,Urban,N
LP001726,Male,Yes,0,Graduate,No,3766,1660,141,120,0,Semiurban,Y
LP001877,Male,Yes,2,Graduate,No,4540,1268,153,120,0,Semiurban,Y
LP002266,Male,Yes,2,Graduate,No,3100,1400,113,360,1,Urban,Y
LP001345,Male,Yes,2,Not Graduate,No,4013,2864,154,360,1,Urban,Y
LP001095,Male,No,0,Graduate,No,3138,0,78,240,1,Urban,N
LP001674,Male,Yes,1,Not Graduate,No,2861,2721,90,120,1,Semiurban,Y
LP002006,Female,No,0,Graduate,No,2708,0,66,120,1,Rural,Y
LP001095,Male,No,0,Graduate,No,2892,0,73,240,1,Urban,N
LP001487,Male,No,0,Graduate,No,4645,0,98,360,1,Semiurban,Y
LP002692,Male,Yes,3+,Graduate,Yes,5145,1647,92,120,1,Rural,Y
LP002407,Female,Yes,0,Not Graduate,Yes,7283,0,146,240,0,Rural,Y
LP001316,Male,Yes,0,Graduate,No,2654,2903,134,180,0,Semiurban,Y
LP001086,Male,No,0,Not Graduate,No,1278,0,35,120,0,Urban,N
LP002377,Female,No,1,Graduate,Yes,8290,0,148,180,1,Semiurban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3760,0,83,360,0,Rural,N
LP001086,Male,No,0,Not Graduate,No,1346,0,34,180,0,Urban,N
LP002141,Male,Yes,3+,Graduate,No,3088,2010,90,180,1,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,3576,0,42,180,0,Rural,Y
LP001030,Male,Yes,2,Graduate,No,1082,988,17,360,1,Urban,Y
LP002723,Male,No,2,Graduate,No,3833,0,115,360,1,Rural,N
LP002544,Male,Yes,1,Not Graduate,No,1941,2676,135,240,1,Rural,Y
LP001798,Male,Yes,2,Graduate,No,6717,6656,129,240,0,Rural,Y
LP001936,Male,Yes,0,Graduate,No,3209,2114,129,180,0,Rural,Y
LP001098,Male,Yes,0,Graduate,No,3855,1390,120,180,0,Semiurban,Y
LP002493,Male,No,0,Graduate,No,4526,0,83,360,0,Semiurban,N
LP001639,Female,Yes,0,Graduate,No,3794,0,98,120,0,Semiurban,Y
LP001489,Female,Yes,0,Graduate,No,4141,0,87,360,1,Rural,N
LP001112,Female,Yes,0,Graduate,No,4443,1368,165,240,1,Semiurban,Y
LP001138,Male,Yes,1,Graduate,No,6438,0,38,360,0,Urban,Y
LP001744,Male,No,0,Graduate,No,3108,3204,128,240,0,Semiurban,Y
LP002142,Female,Yes,0,Graduate,Yes,5279,0,106,360,0,Rural,N
LP001491,Male,Yes,2,Graduate,Yes,2918,3747,87,360,1,Urban,Y
LP001636,Male,Yes,0,Graduate,No,4611,0,67,120,1,Semiurban,Y
LP001385,Male,No,0,Graduate,No,5317,0,117,120,1,Urban,Y
LP001616,Male,Yes,1,Graduate,No,3417,0,121,240,0,Semiurban,Y
LP002379,Male,No,0,Graduate,No,5855,0,118,120,1,Rural,N
LP002493,Male,No,0,Graduate,No,4671,0,73,360,0,Semiurban,N
LP002863,Male,Yes,3+,Graduate,No,6909,0,156,360,1,Semiurban,N
LP002586,Female,Yes,1,Graduate,No,3298,885,98,360,0,Semiurban,Y
LP001824,Male,Yes,1,Graduate,No,3055,2470,119,180,0,Semiurban,Y
LP001884,Female,No,1,Graduate,No,3175,1677,85,360,0,Urban,Y
LP002659,Male,Yes,3+,Graduate,No,3467,3117,146,360,0,Rural,Y
LP002940,Male,No,0,Not Graduate,No,4143,0,118,240,1,Rural,Y
LP001322,Male,No,0,Graduate,No,3283,0,105,360,0,Semiurban,Y
LP001896,Male,Yes,2,Graduate,No,3638,0,92,120,0,Semiurban,Y
LP001841,Male,No,0,Not Graduate,Yes,2338,2618,95,120,1,Rural,Y
LP002484,Male,Yes,3+,Graduate,No,7459,0,126,360,0,Urban,Y
LP001345,Male,Yes,2,Not Graduate,No,3350,3215,143,240,1,Urban,Y
LP001798,Male,Yes,2,Graduate,No,5912,5666,113,180,1,Rural,Y
LP001765,Male,Yes,1,Graduate,No,2468,1783,114,120,0,Semiurban,Y
LP001765,Male,Yes,1,Graduate,No,2610,2167,93,180,1,Semiurban,Y
LP001146,Female,Yes,0,Graduate,No,2820,3012,99,240,1,Urban,N
LP001120,Male,No,0,Graduate,No,1794,1173,39,180,0,Urban,Y
LP001800,Male,Yes,1,Not Graduate,No,2510,1983,140,120,1,Urban,N
LP002234,Male,No,0,Graduate,Yes,6358,0,157,120,0,Urban,Y
LP001068,Male,Yes,0,Graduate,No,3016,2174,137,360,0,Semiurban,Y
LP001120,Male,No,0,Graduate,No,1684,1420,44,120,0,Urban,Y
LP001636,Male,Yes,0,Graduate,No,5175,0,81,120,0,Semiurban,Y
LP002837,Male,Yes,3+,Graduate,No,3301,2358,128,180,0,Rural,N
LP002347,Male,Yes,0,Graduate,No,3562,1401,148,120,0,Semiurban,Y
LP001702,Male,No,0,Graduate,No,3438,0,97,360,1,Semiurban,N
LP002768,Male,No,0,Not Graduate,No,3314,0,73,120,0,Semiurban,N
LP001098,Male,Yes,0,Graduate,No,3500,1667,114,180,0,Semiurban,Y
LP002287,Female,No,0,Graduate,No,1719,1762,112,180,1,Semiurban,N
LP001245,Male,Yes,2,Not Graduate,Yes,2110,2009,103,360,1,Semiurban,Y
LP001892,Male,No,0,Graduate,No,2280,1987,95,180,1,Rural,Y
LP002300,Female,No,0,Not Graduate,No,2263,0,59,360,0,Semiurban,Y
LP002449,Male,Yes,0,Graduate,No,2541,2357,81,180,1,Rural,Y
LP002407,Female,Yes,0,Not Graduate,Yes,7804,0,136,360,1,Rural,Y
LP002347,Male,Yes,0,Graduate,No,2915,1369,137,180,1,Semiurban,Y
LP002545,Male,No,2,Graduate,No,4173,0,81,240,0,Rural,N
LP002741,Female,Yes,1,Graduate,No,4990,2310,148,360,1,Semiurban,Y
LP002659,Male,Yes,3+,Graduate,No,3466,3428,150,240,0,Rural,Y
LP001577,Female,Yes,0,Graduate,No,4517,0,100,180,0,Rural,N
LP001238,Male,Yes,3+,Not Graduate,Yes,6934,0,121,360,0,Urban,Y
LP001194,Male,Yes,2,Graduate,No,2681,1119,87,120,1,Semiurban,Y
LP001702,Male,No,0,Graduate,No,3449,0,125,120,0,Semiurban,N
LP001327,Female,Yes,0,Graduate,No,2361,1985,142,240,1,Semiurban,Y
LP001693,Female,No,0,Graduate,No,2993,0,72,360,1,Urban,Y
LP002776,Female,No,0,Graduate,No,5395,0,99,240,0,Semiurban,N
LP001963,Male,Yes,1,Graduate,No,1793,3048,105,120,1,Urban,N
LP001698,Male,No,0,Not Graduate,No,4073,2326,58,180,0,Rural,Y
LP001119,Male,No,0,Graduate,No,3238,0,77,120,0,Urban,N
LP002377,Female,No,1,Graduate,Yes,7151,0,143,240,1,Semiurban,Y
LP002449,Male,Yes,0,Graduate,No,2771,2671,101,240,0,Rural,Y
LP001872,Male,No,0,Graduate,Yes,5024,0,133,360,1,Semiurban,Y
LP002739,Male,Yes,0,Not Graduate,No,3201,541,56,180,1,Rural,N
LP001206,Male,Yes,3+,Graduate,No,2440,0,100,180,1,Urban,Y
LP001792,Male,Yes,1,Graduate,No,3191,0,95,240,0,Semiurban,Y
LP002051,Male,Yes,0,Graduate,No,2400,2167,115,240,0,Semiurban,Y
LP002002,Female,No,0,Graduate,No,2726,0,88,360,1,Semiurban,Y
LP001144,Male,Yes,0,Graduate,No,5980,0,133,240,0,Urban,Y
LP001565,Male,Yes,1,Graduate,No,2696,1170,113,180,0,Semiurban,N
LP002768,Male,No,0,Not Graduate,No,3510,0,80,180,1,Semiurban,N
LP001711,Male,Yes,3+,Graduate,No,3298,1232,132,360,0,Semiurban,N
LP002418,Male,No,3+,Not Graduate,No,4330,2156,144,180,0,Semiurban,Y
LP002619,Male,Yes,0,Not Graduate,No,3938,1421,118,240,0,Semiurban,Y
